order_detail_id,order_id,product_id,quantity,discount
15261,7667,5,5,0.1
15262,7667,116,5,0.14
15263,7668,151,5,0.01
15264,7668,63,1,0.28
15265,7668,138,5,0.03
15266,7669,120,4,0.13
15267,7669,163,5,0.05
15268,7669,126,3,0.29
15269,7670,18,3,0.03
15270,7670,143,5,0.27
15271,7671,103,1,0.09
15272,7671,116,2,0.22
15273,7671,38,3,0.16
15274,7672,81,2,0.12
15275,7672,78,5,0.28
15276,7672,110,4,0.17
15277,7673,36,1,0.16
15278,7673,92,4,0.09
15279,7674,22,3,0.29
15280,7674,51,1,0.07
15281,7674,128,1,0.17
15282,7675,58,1,0.12
15283,7675,99,1,0.26
15284,7675,154,1,0.06
15285,7676,45,1,0.07
15286,7676,24,1,0.26
15287,7676,154,3,0.21
15288,7677,128,2,0.14
15289,7677,160,5,0.07
15290,7678,198,4,0.1
15291,7678,122,2,0.14
15292,7679,157,2,0.29
15293,7680,172,5,0.19
15294,7680,122,4,0.11
15295,7680,65,3,0.28
15296,7681,165,1,0.3
15297,7682,35,3,0.08
15298,7683,41,4,0.02
15299,7683,124,3,0.09
15300,7684,198,3,0.06
15301,7684,106,1,0.14
15302,7685,31,2,0.17
15303,7685,33,5,0.18
15304,7686,75,5,0.09
15305,7686,169,3,0.14
15306,7687,43,4,0.06
15307,7687,192,3,0.27
15308,7688,8,1,0.26
15309,7688,135,3,0.16
15310,7689,123,5,0.07
15311,7689,185,3,0.15
15312,7690,78,3,0.19
15313,7690,83,2,0.08
15314,7690,124,4,0.05
15315,7691,13,2,0.22
15316,7691,48,5,0.02
15317,7691,6,1,0.25
15318,7692,175,3,0.19
15319,7692,119,4,0.04
15320,7693,105,1,0.18
15321,7693,27,1,0.21
15322,7694,55,5,0.03
15323,7695,89,3,0.3
15324,7695,148,3,0.19
15325,7696,153,4,0.03
15326,7696,71,4,0.24
15327,7696,106,4,0.01
15328,7697,34,5,0.02
15329,7697,169,4,0.27
15330,7698,115,4,0.01
15331,7698,124,4,0.02
15332,7698,103,1,0.1
15333,7699,36,1,0.22
15334,7699,1,3,0.26
15335,7700,165,4,0.08
15336,7701,157,2,0.14
15337,7701,45,4,0.29
15338,7701,122,5,0.08
15339,7702,10,2,0.18
15340,7702,46,4,0.29
15341,7703,16,2,0.02
15342,7704,58,4,0.26
15343,7704,12,2,0.26
15344,7704,5,1,0.27
15345,7705,118,4,0.11
15346,7706,128,3,0.04
15347,7706,78,5,0.01
15348,7707,179,4,0.01
15349,7707,106,2,0.08
15350,7708,104,1,0.1
15351,7709,2,1,0.14
15352,7709,158,5,0.18
15353,7710,66,1,0.19
15354,7710,141,5,0.01
15355,7710,112,5,0.03
15356,7711,180,4,0.03
15357,7712,147,4,0.08
15358,7713,135,4,0.21
15359,7713,163,2,0.27
15360,7713,66,5,0.21
15361,7714,50,3,0.17
15362,7714,114,5,0.01
15363,7715,94,5,0.11
15364,7716,170,4,0.01
15365,7716,190,1,0.03
15366,7716,186,1,0.19
15367,7717,176,5,0.02
15368,7718,190,5,0.18
15369,7719,129,1,0.15
15370,7719,144,4,0.29
15371,7720,173,4,0.04
15372,7720,108,1,0.04
15373,7720,55,1,0.03
15374,7721,88,2,0.14
15375,7722,136,3,0.2
15376,7722,139,2,0.14
15377,7722,128,1,0.23
15378,7723,172,1,0.06
15379,7723,33,3,0.12
15380,7723,178,1,0.18
15381,7724,191,2,0.06
15382,7724,172,1,0.27
15383,7725,9,1,0.04
15384,7726,24,4,0.15
15385,7726,83,5,0.07
15386,7727,90,3,0.15
15387,7728,108,3,0.23
15388,7729,162,2,0.14
15389,7729,110,2,0.24
15390,7729,99,4,0.19
15391,7730,70,3,0.01
15392,7730,35,1,0.01
15393,7730,72,1,0.19
15394,7731,148,3,0.28
15395,7732,39,4,0.23
15396,7733,143,2,0.05
15397,7734,189,3,0.27
15398,7734,117,5,0.28
15399,7734,70,5,0.21
15400,7735,111,4,0.26
15401,7735,190,4,0.16
15402,7736,77,3,0.15
15403,7736,193,1,0.28
15404,7736,94,5,0.14
15405,7737,157,5,0.13
15406,7737,164,3,0.06
15407,7738,167,2,0.13
15408,7738,177,3,0.02
15409,7738,86,5,0.04
15410,7739,46,3,0.14
15411,7740,77,3,0.12
15412,7740,182,3,0.01
15413,7740,78,4,0.25
15414,7741,184,1,0.02
15415,7741,180,2,0.26
15416,7742,32,5,0.29
15417,7742,166,5,0.08
15418,7742,19,4,0.06
15419,7743,123,3,0.01
15420,7743,79,5,0.28
15421,7744,140,3,0.15
15422,7744,47,3,0.28
15423,7744,41,3,0.24
15424,7745,107,2,0.19
15425,7745,143,1,0.01
15426,7745,56,4,0.05
15427,7746,29,4,0.29
15428,7747,97,2,0.18
15429,7747,105,2,0.14
15430,7748,72,1,0.05
15431,7749,6,1,0.03
15432,7750,95,3,0.01
15433,7751,138,3,0.15
15434,7751,176,1,0.29
15435,7751,104,2,0.19
15436,7752,23,4,0.0
15437,7752,1,2,0.21
15438,7752,167,1,0.21
15439,7753,148,5,0.26
15440,7754,67,2,0.19
15441,7754,153,3,0.09
15442,7755,148,3,0.26
15443,7756,84,4,0.12
15444,7756,19,4,0.03
15445,7757,71,3,0.2
15446,7757,98,2,0.05
15447,7757,62,2,0.14
15448,7758,191,4,0.19
15449,7759,161,4,0.11
15450,7760,26,3,0.08
15451,7761,161,4,0.3
15452,7761,69,2,0.02
15453,7762,61,1,0.2
15454,7763,29,1,0.28
15455,7763,71,4,0.08
15456,7763,97,1,0.02
15457,7764,171,3,0.19
15458,7764,100,2,0.08
15459,7764,3,1,0.09
15460,7765,73,5,0.08
15461,7765,113,5,0.28
15462,7765,7,4,0.22
15463,7766,193,5,0.27
15464,7766,161,2,0.25
15465,7767,77,3,0.24
15466,7767,180,2,0.25
15467,7768,90,1,0.15
15468,7768,164,2,0.03
15469,7768,102,2,0.14
15470,7769,10,5,0.1
15471,7769,37,4,0.0
15472,7769,194,5,0.11
15473,7770,192,1,0.03
15474,7770,132,5,0.03
15475,7770,16,5,0.26
15476,7771,66,4,0.1
15477,7771,196,2,0.28
15478,7772,106,5,0.15
15479,7773,149,4,0.14
15480,7773,70,5,0.04
15481,7774,108,1,0.29
15482,7775,77,2,0.28
15483,7776,104,2,0.2
15484,7776,170,5,0.03
15485,7777,23,4,0.23
15486,7777,41,5,0.27
15487,7778,177,3,0.08
15488,7778,35,1,0.21
15489,7778,178,5,0.04
15490,7779,108,1,0.2
15491,7780,164,5,0.03
15492,7780,186,1,0.28
15493,7780,60,2,0.18
15494,7781,141,5,0.13
15495,7781,36,3,0.2
15496,7782,38,1,0.19
15497,7782,77,1,0.08
15498,7782,109,5,0.04
15499,7783,6,3,0.26
15500,7783,114,1,0.28
15501,7783,11,2,0.27
15502,7784,26,4,0.27
15503,7784,198,3,0.26
15504,7784,71,3,0.09
15505,7785,10,3,0.08
15506,7785,31,4,0.07
15507,7785,65,1,0.17
15508,7786,92,3,0.15
15509,7787,193,4,0.02
15510,7787,121,3,0.29
15511,7788,35,4,0.11
15512,7788,76,2,0.29
15513,7788,1,4,0.11
15514,7789,141,5,0.08
15515,7789,174,1,0.2
15516,7789,189,5,0.14
15517,7790,108,3,0.29
15518,7790,177,3,0.21
15519,7790,135,4,0.19
15520,7791,160,3,0.0
15521,7792,193,5,0.01
15522,7792,65,3,0.27
15523,7793,163,3,0.01
15524,7793,133,3,0.24
15525,7794,171,3,0.24
15526,7794,32,4,0.14
15527,7795,44,5,0.29
15528,7795,129,3,0.22
15529,7796,115,1,0.25
15530,7797,2,4,0.18
15531,7797,99,1,0.02
15532,7798,112,2,0.29
15533,7799,28,2,0.04
15534,7799,59,3,0.18
15535,7799,122,4,0.16
15536,7800,33,1,0.06
15537,7801,98,2,0.02
15538,7801,166,4,0.21
15539,7801,7,5,0.29
15540,7802,67,1,0.05
15541,7802,117,2,0.12
15542,7803,185,3,0.09
15543,7804,2,2,0.05
15544,7804,130,3,0.19
15545,7805,171,4,0.19
15546,7805,141,3,0.06
15547,7805,58,4,0.2
15548,7806,56,5,0.21
15549,7806,174,3,0.24
15550,7807,31,2,0.02
15551,7807,69,2,0.25
15552,7807,19,5,0.26
15553,7808,158,2,0.3
15554,7809,120,3,0.05
15555,7810,48,1,0.02
15556,7810,148,4,0.2
15557,7810,10,1,0.25
15558,7811,78,3,0.01
15559,7811,136,1,0.23
15560,7812,159,5,0.05
15561,7812,86,2,0.13
15562,7812,106,4,0.25
15563,7813,121,5,0.24
15564,7813,46,4,0.04
15565,7813,12,4,0.18
15566,7814,113,3,0.09
15567,7814,110,3,0.15
15568,7815,156,1,0.17
15569,7815,115,5,0.22
15570,7815,62,3,0.13
15571,7816,23,1,0.12
15572,7817,163,4,0.29
15573,7817,179,2,0.05
15574,7817,182,1,0.13
15575,7818,140,2,0.01
15576,7818,162,3,0.07
15577,7819,8,2,0.16
15578,7820,118,5,0.13
15579,7820,195,4,0.07
15580,7820,140,4,0.1
15581,7821,190,1,0.26
15582,7821,10,2,0.16
15583,7822,200,4,0.17
15584,7822,99,1,0.08
15585,7822,174,1,0.04
15586,7823,60,4,0.24
15587,7823,163,3,0.12
15588,7824,182,2,0.12
15589,7824,177,1,0.09
15590,7824,43,3,0.29
15591,7825,16,3,0.13
15592,7825,119,1,0.0
15593,7825,169,3,0.13
15594,7826,107,1,0.29
15595,7826,15,1,0.28
15596,7827,9,4,0.13
15597,7828,188,3,0.14
15598,7828,108,5,0.13
15599,7829,125,4,0.24
15600,7829,46,4,0.26
15601,7830,86,5,0.27
15602,7831,151,1,0.15
15603,7831,64,4,0.02
15604,7831,21,2,0.25
15605,7832,124,1,0.13
15606,7832,196,3,0.15
15607,7832,134,2,0.16
15608,7833,8,5,0.14
15609,7834,111,5,0.18
15610,7834,53,4,0.12
15611,7834,111,1,0.08
15612,7835,149,2,0.02
15613,7835,49,5,0.13
15614,7835,80,5,0.11
15615,7836,199,4,0.01
15616,7837,60,5,0.29
15617,7837,20,2,0.27
15618,7837,51,4,0.14
15619,7838,130,1,0.21
15620,7838,116,2,0.13
15621,7839,23,1,0.12
15622,7839,167,5,0.07
15623,7840,186,4,0.18
15624,7840,137,4,0.26
15625,7841,82,2,0.23
15626,7842,138,3,0.11
15627,7842,18,1,0.13
15628,7843,78,2,0.26
15629,7843,118,5,0.24
15630,7843,200,2,0.0
15631,7844,12,1,0.2
15632,7844,77,1,0.21
15633,7845,71,5,0.08
15634,7846,55,2,0.21
15635,7847,200,4,0.12
15636,7848,185,3,0.27
15637,7849,56,1,0.26
15638,7850,70,2,0.03
15639,7850,72,2,0.0
15640,7850,65,2,0.16
15641,7851,144,2,0.22
15642,7851,94,1,0.3
15643,7852,112,5,0.0
15644,7853,26,5,0.06
15645,7853,78,4,0.07
15646,7854,108,2,0.14
15647,7855,196,5,0.24
15648,7855,110,5,0.01
15649,7856,114,4,0.1
15650,7856,42,4,0.21
15651,7857,178,2,0.11
15652,7857,120,1,0.16
15653,7858,119,2,0.07
15654,7858,64,4,0.2
15655,7858,68,4,0.26
15656,7859,99,2,0.05
15657,7859,87,2,0.29
15658,7859,6,1,0.27
15659,7860,155,2,0.2
15660,7860,104,1,0.01
15661,7860,88,1,0.11
15662,7861,169,4,0.28
15663,7861,88,2,0.28
15664,7861,92,5,0.18
15665,7862,143,3,0.16
15666,7863,186,5,0.13
15667,7864,138,3,0.16
15668,7865,29,4,0.2
15669,7865,7,4,0.27
15670,7866,42,2,0.06
15671,7866,81,2,0.22
15672,7867,168,3,0.1
15673,7867,56,2,0.15
15674,7867,109,5,0.19
15675,7868,104,5,0.19
15676,7869,130,5,0.07
15677,7869,26,2,0.2
15678,7869,85,3,0.12
15679,7870,149,1,0.21
15680,7871,132,2,0.16
15681,7871,12,4,0.02
15682,7871,170,1,0.09
15683,7872,29,1,0.25
15684,7873,166,5,0.04
15685,7873,25,5,0.14
15686,7873,13,2,0.25
15687,7874,160,3,0.05
15688,7874,57,4,0.26
15689,7875,15,1,0.09
15690,7875,51,2,0.15
15691,7876,15,4,0.29
15692,7876,165,5,0.19
15693,7876,140,3,0.03
15694,7877,175,2,0.01
15695,7877,19,2,0.19
15696,7877,139,3,0.22
15697,7878,183,1,0.22
15698,7878,91,1,0.19
15699,7879,9,5,0.27
15700,7879,50,5,0.18
15701,7880,84,2,0.01
15702,7880,114,4,0.21
15703,7880,104,5,0.18
15704,7881,116,4,0.08
15705,7881,69,4,0.28
15706,7881,188,4,0.08
15707,7882,181,3,0.07
15708,7882,105,4,0.11
15709,7883,80,5,0.2
15710,7883,184,3,0.04
15711,7883,47,5,0.03
15712,7884,7,2,0.16
15713,7884,165,1,0.0
15714,7884,33,4,0.26
15715,7885,123,5,0.13
15716,7886,111,4,0.2
15717,7887,134,5,0.0
15718,7887,119,3,0.26
15719,7888,125,1,0.06
15720,7888,106,5,0.29
15721,7889,156,4,0.18
15722,7889,27,3,0.27
15723,7889,71,1,0.15
15724,7890,47,2,0.3
15725,7890,98,1,0.17
15726,7891,171,4,0.18
15727,7892,96,2,0.08
15728,7893,159,3,0.23
15729,7893,198,5,0.03
15730,7894,11,3,0.09
15731,7895,60,5,0.26
15732,7896,21,4,0.05
15733,7897,125,2,0.2
15734,7897,15,1,0.16
15735,7897,23,5,0.11
15736,7898,160,2,0.27
15737,7898,200,5,0.03
15738,7898,63,1,0.07
15739,7899,196,5,0.24
15740,7899,194,1,0.07
15741,7900,116,2,0.12
15742,7901,136,4,0.27
15743,7902,166,3,0.16
15744,7902,13,5,0.07
15745,7902,29,4,0.1
15746,7903,141,1,0.04
15747,7903,117,4,0.07
15748,7904,171,5,0.13
15749,7904,74,4,0.2
15750,7905,11,3,0.1
15751,7906,58,4,0.05
15752,7906,58,3,0.0
15753,7906,48,2,0.23
15754,7907,73,2,0.24
15755,7908,40,2,0.16
15756,7908,126,3,0.22
15757,7908,68,5,0.18
15758,7909,98,1,0.2
15759,7910,94,3,0.19
15760,7910,58,3,0.08
15761,7910,199,2,0.18
15762,7911,119,1,0.05
15763,7912,107,4,0.05
15764,7913,101,2,0.25
15765,7913,23,2,0.0
15766,7914,149,5,0.02
15767,7914,195,3,0.19
15768,7915,163,2,0.15
15769,7915,140,1,0.18
15770,7915,130,5,0.28
15771,7916,155,5,0.1
15772,7916,91,3,0.19
15773,7916,197,5,0.23
15774,7917,26,3,0.13
15775,7917,127,5,0.18
15776,7918,80,4,0.09
15777,7918,9,3,0.19
15778,7919,65,4,0.23
15779,7920,125,4,0.2
15780,7920,78,4,0.19
15781,7920,116,4,0.11
15782,7921,78,1,0.05
15783,7921,79,3,0.29
15784,7921,134,4,0.24
15785,7922,33,4,0.09
15786,7923,99,4,0.15
15787,7924,150,5,0.11
15788,7924,34,5,0.04
15789,7924,27,3,0.15
15790,7925,178,2,0.01
15791,7925,144,4,0.12
15792,7926,90,5,0.19
15793,7926,16,1,0.19
15794,7926,22,2,0.26
15795,7927,11,5,0.0
15796,7927,116,1,0.07
15797,7928,186,3,0.05
15798,7929,173,3,0.03
15799,7930,10,3,0.11
15800,7931,132,3,0.26
15801,7932,51,4,0.03
15802,7933,59,1,0.11
15803,7934,20,4,0.1
15804,7934,196,3,0.1
15805,7934,149,5,0.1
15806,7935,146,3,0.02
15807,7935,112,3,0.09
15808,7936,167,1,0.01
15809,7936,11,3,0.23
15810,7937,82,2,0.21
15811,7937,57,5,0.03
15812,7938,73,3,0.09
15813,7938,198,4,0.04
15814,7939,35,2,0.17
15815,7939,90,2,0.15
15816,7940,122,2,0.05
15817,7940,77,5,0.26
15818,7941,188,4,0.03
15819,7942,12,3,0.11
15820,7942,182,3,0.06
15821,7943,20,5,0.05
15822,7943,107,2,0.15
15823,7944,38,3,0.13
15824,7944,154,3,0.29
15825,7945,115,3,0.12
15826,7945,29,1,0.03
15827,7946,124,1,0.19
15828,7947,161,3,0.05
15829,7947,157,3,0.14
15830,7948,44,5,0.04
15831,7948,46,5,0.2
15832,7948,165,2,0.18
15833,7949,112,3,0.17
15834,7950,169,5,0.29
15835,7950,49,3,0.29
15836,7950,144,3,0.18
15837,7951,195,2,0.27
15838,7951,76,3,0.04
15839,7952,183,3,0.17
15840,7952,102,5,0.23
15841,7952,113,4,0.24
15842,7953,184,3,0.01
15843,7954,198,2,0.17
15844,7954,110,1,0.26
15845,7955,3,5,0.24
15846,7955,40,1,0.07
15847,7955,40,5,0.18
15848,7956,64,2,0.22
15849,7956,144,1,0.15
15850,7957,146,3,0.08
15851,7957,25,2,0.13
15852,7957,141,4,0.26
15853,7958,3,1,0.21
15854,7958,116,4,0.29
15855,7958,133,3,0.02
15856,7959,187,5,0.24
15857,7960,92,5,0.16
15858,7961,127,2,0.07
15859,7961,30,5,0.1
15860,7961,80,3,0.2
15861,7962,80,5,0.22
15862,7962,12,1,0.17
15863,7963,117,4,0.07
15864,7964,125,5,0.23
15865,7964,80,2,0.2
15866,7964,62,5,0.23
15867,7965,146,1,0.08
15868,7965,18,4,0.17
15869,7966,102,3,0.29
15870,7966,135,1,0.14
15871,7967,83,3,0.06
15872,7967,51,5,0.04
15873,7968,179,4,0.19
15874,7968,136,1,0.16
15875,7969,78,3,0.28
15876,7969,49,3,0.24
15877,7969,11,4,0.14
15878,7970,69,5,0.21
15879,7970,160,5,0.28
15880,7970,189,5,0.15
15881,7971,19,4,0.1
15882,7972,146,4,0.23
15883,7972,72,3,0.15
15884,7972,188,3,0.17
15885,7973,138,2,0.06
15886,7974,147,1,0.05
15887,7975,127,4,0.1
15888,7975,27,2,0.16
15889,7976,158,5,0.18
15890,7976,170,2,0.07
15891,7977,158,4,0.13
15892,7977,51,5,0.1
15893,7977,23,4,0.17
15894,7978,52,5,0.29
15895,7978,46,3,0.19
15896,7979,37,1,0.06
15897,7979,117,2,0.07
15898,7979,18,5,0.24
15899,7980,111,2,0.11
15900,7981,161,2,0.14
15901,7982,80,5,0.11
15902,7983,194,4,0.18
15903,7984,63,1,0.07
15904,7984,37,3,0.23
15905,7984,194,5,0.02
15906,7985,91,5,0.06
15907,7985,84,4,0.14
15908,7985,20,2,0.08
15909,7986,142,4,0.11
15910,7987,193,3,0.26
15911,7987,135,4,0.2
15912,7987,93,5,0.24
15913,7988,45,5,0.15
15914,7988,184,3,0.23
15915,7989,49,5,0.09
15916,7989,46,4,0.09
15917,7989,35,1,0.29
15918,7990,98,4,0.1
15919,7990,171,2,0.12
15920,7991,181,3,0.16
15921,7991,149,1,0.11
15922,7992,189,3,0.22
15923,7992,48,3,0.06
15924,7993,81,4,0.3
15925,7993,145,3,0.09
15926,7994,80,2,0.15
15927,7994,48,2,0.24
15928,7994,195,3,0.03
15929,7995,131,1,0.21
15930,7995,26,1,0.27
15931,7996,126,3,0.27
15932,7997,76,4,0.27
15933,7997,148,1,0.02
15934,7997,38,1,0.12
15935,7998,24,1,0.22
15936,7999,17,3,0.24
15937,7999,116,5,0.1
15938,7999,2,2,0.26
15939,8000,165,3,0.26
15940,8000,189,2,0.27
15941,8000,71,3,0.08
15942,8001,162,3,0.15
15943,8002,122,2,0.13
15944,8003,175,3,0.08
15945,8004,172,5,0.25
15946,8004,152,4,0.03
15947,8004,186,1,0.16
15948,8005,17,2,0.16
15949,8005,68,2,0.24
15950,8005,94,1,0.18
15951,8006,133,1,0.23
15952,8007,64,3,0.15
15953,8007,33,4,0.04
15954,8007,188,4,0.04
15955,8008,88,5,0.14
15956,8008,53,5,0.17
15957,8009,120,3,0.01
15958,8009,110,4,0.23
15959,8010,104,2,0.01
15960,8010,78,2,0.12
15961,8011,149,2,0.25
15962,8011,150,3,0.11
15963,8012,94,5,0.07
15964,8013,127,4,0.07
15965,8013,142,3,0.09
15966,8014,29,3,0.26
15967,8014,149,4,0.18
15968,8015,159,4,0.15
15969,8015,68,2,0.28
15970,8016,180,3,0.26
15971,8016,117,1,0.1
15972,8017,29,1,0.2
15973,8017,118,5,0.11
15974,8017,20,3,0.25
15975,8018,182,1,0.25
15976,8019,139,3,0.1
15977,8019,194,5,0.04
15978,8019,100,5,0.25
15979,8020,43,4,0.15
15980,8020,160,5,0.09
15981,8021,124,5,0.03
15982,8021,157,4,0.01
15983,8021,96,1,0.18
15984,8022,29,3,0.22
15985,8022,141,3,0.22
15986,8022,107,2,0.11
15987,8023,181,1,0.22
15988,8023,178,3,0.14
15989,8023,58,4,0.06
15990,8024,10,2,0.19
15991,8024,70,4,0.07
15992,8025,133,2,0.21
15993,8025,101,4,0.18
15994,8026,28,4,0.24
15995,8026,142,1,0.15
15996,8027,136,1,0.2
15997,8027,96,5,0.24
15998,8028,37,4,0.23
15999,8028,196,4,0.0
16000,8029,65,4,0.04
16001,8029,113,2,0.03
16002,8030,11,2,0.23
16003,8030,117,4,0.17
16004,8030,111,3,0.11
16005,8031,177,2,0.04
16006,8031,200,2,0.23
16007,8032,16,4,0.2
16008,8033,197,4,0.03
16009,8033,113,2,0.0
16010,8034,56,1,0.24
16011,8035,73,1,0.03
16012,8036,34,3,0.13
16013,8037,70,4,0.2
16014,8038,183,4,0.02
16015,8039,12,1,0.26
16016,8040,41,5,0.19
16017,8041,194,2,0.11
16018,8041,12,5,0.16
16019,8042,121,3,0.18
16020,8043,40,1,0.29
16021,8044,15,4,0.09
16022,8044,162,4,0.13
16023,8044,34,1,0.07
16024,8045,131,2,0.05
16025,8045,76,2,0.23
16026,8045,40,4,0.13
16027,8046,189,1,0.19
16028,8047,84,2,0.04
16029,8047,30,3,0.28
16030,8048,140,5,0.16
16031,8048,13,1,0.18
16032,8049,53,1,0.04
16033,8049,77,5,0.28
16034,8049,135,1,0.14
16035,8050,138,1,0.17
16036,8051,58,1,0.23
16037,8051,173,2,0.07
16038,8052,158,1,0.28
16039,8052,78,4,0.07
16040,8052,37,5,0.18
16041,8053,65,4,0.08
16042,8053,74,1,0.12
16043,8053,12,5,0.06
16044,8054,52,4,0.12
16045,8054,127,2,0.28
16046,8055,46,3,0.28
16047,8055,139,3,0.29
16048,8056,40,5,0.17
16049,8056,141,1,0.08
16050,8057,132,4,0.13
16051,8058,178,2,0.06
16052,8058,86,5,0.01
16053,8058,46,4,0.06
16054,8059,187,2,0.27
16055,8060,72,4,0.23
16056,8060,167,3,0.11
16057,8060,84,4,0.14
16058,8061,131,1,0.28
16059,8061,67,1,0.3
16060,8061,138,1,0.13
16061,8062,147,2,0.11
16062,8063,90,2,0.11
16063,8064,26,1,0.26
16064,8064,85,2,0.26
16065,8065,56,5,0.04
16066,8066,168,4,0.27
16067,8067,102,2,0.08
16068,8068,12,4,0.06
16069,8068,160,4,0.28
16070,8069,3,2,0.17
16071,8069,40,5,0.26
16072,8069,43,2,0.18
16073,8070,65,2,0.23
16074,8070,89,3,0.08
16075,8071,175,3,0.18
16076,8071,121,2,0.1
16077,8071,69,1,0.28
16078,8072,95,2,0.11
16079,8072,98,3,0.2
16080,8072,102,2,0.14
16081,8073,75,1,0.18
16082,8073,44,2,0.04
16083,8073,103,5,0.29
16084,8074,174,2,0.15
16085,8075,145,1,0.15
16086,8075,45,4,0.14
16087,8075,88,5,0.05
16088,8076,111,4,0.2
16089,8077,118,2,0.06
16090,8077,24,3,0.18
16091,8078,79,4,0.05
16092,8078,194,5,0.24
16093,8078,40,4,0.25
16094,8079,178,2,0.09
16095,8080,17,2,0.21
16096,8080,47,5,0.12
16097,8080,48,5,0.21
16098,8081,175,5,0.23
16099,8081,176,3,0.15
16100,8081,38,5,0.06
16101,8082,178,2,0.09
16102,8082,135,1,0.11
16103,8083,104,4,0.1
16104,8084,47,1,0.26
16105,8084,4,2,0.14
16106,8085,89,4,0.28
16107,8086,151,4,0.16
16108,8086,52,3,0.2
16109,8086,68,5,0.03
16110,8087,22,5,0.06
16111,8088,169,1,0.28
16112,8089,4,1,0.21
16113,8089,112,5,0.26
16114,8090,178,5,0.08
16115,8091,119,2,0.28
16116,8092,127,3,0.22
16117,8093,167,3,0.06
16118,8093,195,3,0.12
16119,8094,31,2,0.29
16120,8094,36,2,0.29
16121,8095,170,5,0.19
16122,8095,9,2,0.03
16123,8096,136,5,0.03
16124,8096,117,3,0.15
16125,8097,39,1,0.1
16126,8097,64,2,0.14
16127,8098,14,3,0.09
16128,8098,19,4,0.24
16129,8098,119,4,0.05
16130,8099,32,3,0.08
16131,8099,32,3,0.22
16132,8099,106,1,0.16
16133,8100,135,5,0.01
16134,8100,194,4,0.0
16135,8100,147,1,0.19
16136,8101,68,4,0.26
16137,8101,97,5,0.03
16138,8102,115,4,0.25
16139,8102,6,5,0.25
16140,8102,106,2,0.3
16141,8103,54,5,0.22
16142,8104,3,3,0.18
16143,8105,139,1,0.11
16144,8105,148,2,0.21
16145,8105,99,4,0.08
16146,8106,111,3,0.29
16147,8107,78,5,0.07
16148,8108,135,5,0.29
16149,8108,165,1,0.05
16150,8109,42,5,0.18
16151,8109,142,5,0.11
16152,8109,55,1,0.26
16153,8110,156,5,0.26
16154,8110,135,3,0.27
16155,8111,71,2,0.02
16156,8111,17,5,0.27
16157,8112,136,3,0.09
16158,8112,66,2,0.21
16159,8112,112,2,0.27
16160,8113,56,5,0.14
16161,8114,58,1,0.04
16162,8114,175,2,0.21
16163,8114,115,1,0.16
16164,8115,139,2,0.27
16165,8116,52,5,0.09
16166,8117,72,4,0.09
16167,8117,91,2,0.2
16168,8117,185,5,0.03
16169,8118,39,4,0.29
16170,8118,90,5,0.22
16171,8119,74,2,0.0
16172,8119,86,2,0.1
16173,8120,93,2,0.07
16174,8120,191,5,0.1
16175,8120,43,5,0.26
16176,8121,103,2,0.27
16177,8121,122,4,0.2
16178,8121,12,3,0.1
16179,8122,145,3,0.14
16180,8122,116,2,0.05
16181,8122,94,1,0.13
16182,8123,87,5,0.23
16183,8124,35,1,0.18
16184,8124,49,1,0.11
16185,8125,138,1,0.16
16186,8125,131,1,0.19
16187,8125,79,3,0.27
16188,8126,172,5,0.05
16189,8126,14,4,0.22
16190,8126,106,4,0.11
16191,8127,87,4,0.01
16192,8127,137,2,0.22
16193,8127,174,1,0.18
16194,8128,133,4,0.12
16195,8128,159,3,0.13
16196,8128,197,3,0.29
16197,8129,64,3,0.24
16198,8129,170,5,0.28
16199,8130,69,3,0.13
16200,8131,136,3,0.01
16201,8131,125,1,0.26
16202,8131,53,3,0.05
16203,8132,167,1,0.16
16204,8132,68,2,0.14
16205,8132,171,3,0.11
16206,8133,136,3,0.12
16207,8133,170,5,0.18
16208,8134,144,5,0.27
16209,8135,84,5,0.04
16210,8136,174,3,0.14
16211,8136,93,4,0.17
16212,8137,21,1,0.04
16213,8138,10,4,0.09
16214,8138,192,1,0.29
16215,8138,58,5,0.18
16216,8139,146,4,0.05
16217,8140,127,5,0.07
16218,8140,50,1,0.2
16219,8141,175,2,0.23
16220,8141,104,2,0.01
16221,8142,171,2,0.14
16222,8142,89,4,0.13
16223,8142,162,5,0.1
16224,8143,193,5,0.08
16225,8144,175,3,0.07
16226,8145,174,4,0.24
16227,8145,83,3,0.23
16228,8145,18,1,0.22
16229,8146,59,4,0.3
16230,8146,66,1,0.05
16231,8147,196,4,0.24
16232,8148,63,1,0.11
16233,8149,173,4,0.29
16234,8149,37,5,0.23
16235,8150,61,5,0.13
16236,8151,94,5,0.25
16237,8152,37,4,0.22
16238,8152,65,5,0.1
16239,8153,73,2,0.0
16240,8154,48,4,0.14
16241,8154,48,4,0.27
16242,8155,134,3,0.19
16243,8155,32,2,0.29
16244,8156,58,5,0.07
16245,8156,1,1,0.27
16246,8157,8,4,0.27
16247,8157,179,5,0.29
16248,8157,121,1,0.05
16249,8158,194,1,0.29
16250,8158,171,2,0.01
16251,8159,160,3,0.17
16252,8159,107,4,0.05
16253,8160,161,1,0.01
16254,8160,28,4,0.08
16255,8161,13,2,0.14
16256,8161,101,1,0.3
16257,8162,179,2,0.04
16258,8163,154,3,0.19
