order_id,customer_id,order_date,region
7707,412,2025-06-30,South
7708,360,2025-06-30,North
7709,48,2025-02-13,West
7710,212,2024-07-05,East
7711,461,2023-10-11,South
7712,467,2025-01-18,South
7713,312,2024-04-22,South
7714,206,2024-07-27,East
7715,491,2024-06-28,North
7716,399,2024-12-13,West
7717,60,2024-09-25,North
7718,101,2024-07-25,North
7719,123,2023-09-27,East
7720,118,2024-06-23,West
7721,471,2023-07-28,South
7722,160,2024-10-18,South
7723,263,2024-10-06,South
7724,421,2024-04-05,West
7725,15,2024-05-09,South
7726,489,2023-09-10,East
7727,91,2023-07-31,West
7728,159,2023-09-14,East
7729,392,2025-07-24,North
7730,74,2023-09-15,East
7731,204,2024-05-08,East
7732,37,2023-10-10,West
7733,112,2023-08-12,West
7734,392,2025-05-13,East
7735,423,2023-09-15,South
7736,355,2024-12-26,North
7737,93,2023-09-27,West
7738,394,2024-10-26,South
7739,294,2025-01-28,South
7740,235,2024-05-02,East
7741,138,2023-09-26,North
7742,96,2024-05-04,East
7743,150,2024-03-17,South
7744,152,2025-05-20,South
7745,324,2024-08-13,North
7746,423,2025-03-13,South
7747,24,2024-04-02,West
7748,460,2025-01-02,South
7749,243,2024-10-26,North
7750,356,2025-02-14,West
7751,443,2025-03-10,South
7752,158,2023-11-11,East
7753,131,2025-03-30,South
7754,39,2024-05-15,West
7755,381,2024-08-06,South
7756,19,2023-08-12,East
7757,194,2024-11-04,East
7758,229,2024-11-12,South
7759,353,2024-05-24,North
7760,285,2024-10-03,South
7761,4,2024-09-21,North
7762,240,2023-08-28,South
7763,414,2023-08-26,North
7764,105,2023-08-02,West
7765,186,2024-03-03,West
7766,165,2023-11-29,South
7767,61,2024-04-02,North
7768,270,2023-12-22,South
7769,309,2025-05-22,North
7770,184,2024-08-29,North
7771,65,2025-06-19,South
7772,91,2024-09-18,North
7773,234,2025-06-23,West
7774,475,2025-04-23,West
7775,447,2024-07-02,East
7776,382,2024-02-27,North
7777,219,2024-03-19,South
7778,493,2024-11-05,West
7779,296,2024-09-20,East
7780,260,2025-07-05,West
7781,2,2024-06-02,South
7782,181,2025-04-09,South
7783,361,2025-01-28,North
7784,29,2024-11-07,East
7785,484,2025-07-23,East
7786,31,2025-01-21,North
7787,160,2023-12-15,South
7788,303,2024-07-15,South
7789,195,2024-01-03,East
7790,146,2024-01-13,West
7791,293,2024-10-29,West
7792,70,2024-10-12,South
7793,141,2023-09-12,East
7794,347,2024-12-05,North
7795,238,2024-09-30,North
7796,239,2024-08-14,North
7797,457,2024-09-30,East
7798,220,2025-01-01,East
7799,402,2024-03-13,East
7800,82,2023-10-23,West
7801,24,2024-02-15,South
7802,110,2025-01-12,West
7803,71,2024-09-22,North
7804,372,2025-07-24,East
7805,365,2024-01-04,South
7806,406,2023-11-25,South
7807,142,2024-10-11,South
7808,121,2024-01-05,East
7809,179,2023-09-30,North
7810,142,2024-12-15,South
7811,114,2024-12-06,South
7812,258,2024-02-28,South
7813,86,2023-12-27,South
7814,248,2024-03-28,South
7815,125,2023-11-02,West
7816,349,2023-10-10,West
7817,459,2025-01-25,North
7818,316,2024-02-14,West
7819,184,2025-04-18,West
7820,276,2024-07-19,West
7821,105,2023-09-28,West
7822,414,2023-10-21,North
7823,375,2023-12-17,East
7824,178,2024-10-29,North
7825,144,2024-10-17,West
7826,288,2024-01-07,East
7827,425,2025-05-23,West
7828,226,2024-12-31,East
7829,367,2023-12-26,East
7830,257,2025-04-16,West
7831,371,2023-08-24,South
7832,105,2024-07-15,North
7833,383,2025-07-04,North
7834,223,2024-02-07,South
7835,131,2025-06-13,South
7836,51,2024-08-22,West
7837,82,2025-02-14,West
7838,402,2024-01-21,North
7839,210,2024-08-09,North
7840,351,2025-05-23,East
7841,279,2024-06-12,West
7842,257,2023-11-19,East
7843,432,2024-06-15,South
7844,90,2024-10-18,West
7845,451,2024-01-28,West
7846,186,2023-07-27,South
7847,445,2023-09-30,South
7848,185,2025-02-07,South
7849,220,2024-09-18,West
7850,192,2024-11-25,South
7851,185,2024-03-05,East
7852,218,2025-06-17,North
7853,122,2023-07-30,East
7854,149,2024-03-09,West
7855,328,2025-06-08,West
7856,160,2024-08-16,West
7857,78,2023-11-28,East
7858,375,2025-06-08,West
7859,393,2024-02-24,East
7860,488,2024-11-06,West
7861,38,2023-08-06,North
7862,157,2023-11-06,West
7863,9,2024-11-02,West
7864,58,2024-11-04,North
7865,228,2023-08-22,South
7866,51,2024-11-16,North
7867,22,2025-01-21,North
7868,390,2024-09-03,East
7869,292,2023-11-27,North
7870,55,2025-05-26,East
7871,292,2023-12-06,North
7872,114,2024-09-22,North
7873,107,2024-10-25,East
7874,76,2025-07-05,North
7875,368,2024-08-14,South
7876,284,2024-07-31,East
7877,268,2024-02-03,South
7878,491,2023-10-09,East
7879,408,2024-09-11,North
7880,152,2023-10-01,East
7881,193,2025-05-11,East
7882,205,2024-11-19,East
7883,67,2024-09-20,East
7884,90,2025-02-07,North
7885,204,2024-06-10,South
7886,132,2023-12-09,West
7887,406,2024-10-03,West
7888,125,2024-08-05,East
7889,328,2025-06-09,South
7890,20,2023-10-17,West
7891,430,2025-03-24,East
7892,211,2024-05-16,South
7893,452,2025-01-02,West
7894,276,2023-10-14,South
7895,87,2024-12-04,East
7896,28,2025-03-01,East
7897,103,2024-08-22,North
7898,147,2023-08-08,South
7899,392,2023-11-10,West
7900,152,2023-10-19,East
7901,126,2024-03-04,South
7902,365,2024-03-14,North
7903,491,2023-09-30,West
7904,277,2025-06-18,East
7905,438,2025-02-15,North
7906,369,2025-03-30,North
7907,236,2024-10-24,West
7908,163,2024-06-14,East
7909,85,2023-12-27,East
7910,19,2024-01-30,North
7911,207,2024-09-24,East
7912,344,2024-06-04,East
7913,263,2023-09-17,North
7914,41,2023-08-15,West
7915,62,2025-06-11,South
7916,416,2024-12-19,South
7917,237,2025-05-31,South
7918,165,2024-09-02,North
7919,160,2025-03-16,East
7920,204,2024-12-27,West
7921,24,2025-04-28,West
7922,355,2024-01-29,South
7923,267,2023-10-13,East
7924,378,2024-08-13,East
7925,61,2023-12-26,East
7926,35,2024-08-16,West
7927,120,2023-12-11,South
7928,358,2025-06-15,North
7929,314,2024-11-13,North
7930,50,2025-06-14,East
7931,66,2023-12-10,North
7932,101,2024-09-04,North
7933,371,2023-08-04,East
7934,344,2024-07-10,East
7935,382,2024-03-27,South
7936,217,2024-02-21,North
7937,55,2025-04-12,South
7938,262,2023-11-11,East
7939,348,2024-10-27,South
7940,496,2024-02-09,South
7941,381,2023-12-06,West
7942,176,2023-10-05,South
7943,114,2023-12-16,North
7944,12,2025-05-29,West
7945,33,2023-11-16,West
7946,11,2025-02-07,South
7947,351,2025-06-02,East
7948,476,2024-07-23,South
7949,358,2024-10-14,South
7950,149,2024-04-15,East
7951,463,2024-12-06,North
7952,285,2024-06-30,West
7953,438,2025-04-27,North
7954,446,2025-05-03,North
7955,247,2025-04-29,South
7956,292,2024-11-28,South
7957,12,2025-06-21,West
7958,165,2025-01-07,West
7959,263,2025-07-22,East
7960,363,2024-01-25,North
7961,201,2024-12-12,East
7962,234,2025-01-29,West
7963,290,2024-08-01,East
7964,168,2025-03-23,West
7965,196,2024-12-21,East
7966,357,2025-03-13,North
7967,206,2025-03-21,North
7968,315,2023-08-19,North
7969,355,2024-01-20,West
7970,202,2024-11-30,North
7971,284,2024-04-02,East
7972,42,2024-03-25,South
7973,19,2024-01-13,West
7974,242,2023-11-02,West
7975,44,2024-06-08,North
7976,93,2023-12-25,South
7977,461,2024-02-11,South
7978,348,2025-04-06,East
7979,450,2023-07-26,West
7980,241,2023-11-21,West
7981,120,2023-08-10,North
7982,74,2024-09-22,West
7983,218,2024-05-08,North
7984,241,2024-02-06,East
7985,156,2024-11-19,East
7986,188,2024-07-20,South
7987,272,2023-12-26,South
7988,74,2024-03-17,West
7989,487,2024-06-11,East
7990,182,2023-12-21,West
7991,436,2025-02-06,North
7992,471,2025-01-07,West
7993,363,2024-04-04,South
7994,201,2025-01-16,North
7995,153,2024-05-11,East
7996,181,2024-01-08,South
7997,490,2024-06-17,East
7998,90,2024-10-25,West
7999,207,2024-08-08,West
8000,98,2023-08-08,East
8001,159,2025-01-02,West
8002,226,2023-10-04,North
8003,119,2024-05-14,East
8004,446,2024-12-15,East
8005,196,2024-07-14,West
8006,359,2024-03-27,North
8007,203,2024-03-21,South
8008,472,2023-10-10,East
8009,231,2024-07-27,West
8010,77,2024-10-28,South
8011,144,2025-05-13,South
8012,495,2024-10-09,North
8013,148,2024-10-12,West
8014,419,2024-08-20,East
8015,70,2025-03-11,East
8016,384,2023-11-08,South
8017,338,2024-09-23,South
8018,223,2024-02-08,North
8019,9,2024-10-07,South
8020,294,2024-07-29,North
8021,43,2023-08-04,South
8022,203,2023-10-09,North
8023,155,2024-09-13,East
8024,199,2024-05-19,East
8025,163,2024-09-25,East
8026,175,2025-01-17,North
8027,338,2024-04-01,East
8028,181,2023-10-23,West
8029,358,2025-04-06,East
8030,269,2025-02-28,West
8031,6,2024-01-31,West
8032,375,2024-01-16,North
8033,466,2025-04-18,West
8034,464,2024-05-11,North
8035,64,2024-07-28,South
8036,61,2023-10-15,West
8037,404,2024-12-07,West
8038,40,2025-02-08,South
8039,83,2024-03-02,West
8040,366,2025-07-25,West
8041,200,2024-08-26,North
8042,162,2024-09-11,West
8043,87,2024-10-04,East
8044,318,2025-07-11,North
8045,384,2024-12-23,North
8046,355,2025-03-03,East
8047,272,2024-06-27,East
8048,294,2024-04-28,West
8049,6,2024-12-09,South
8050,23,2025-05-30,East
8051,128,2025-04-19,North
8052,381,2023-08-07,West
8053,282,2024-10-20,South
8054,174,2025-05-24,South
8055,242,2023-10-12,South
8056,81,2024-08-25,North
8057,423,2024-11-24,West
8058,124,2024-10-14,West
8059,323,2024-01-01,North
8060,46,2024-11-29,East
8061,30,2023-10-08,East
8062,318,2025-05-28,South
8063,380,2025-04-15,North
8064,480,2024-02-22,East
8065,289,2024-08-22,South
8066,358,2025-06-07,East
8067,350,2023-08-20,South
8068,338,2024-01-02,South
8069,444,2023-08-18,North
8070,139,2024-09-06,East
8071,369,2024-06-20,South
8072,163,2023-12-22,South
8073,378,2025-07-24,West
8074,370,2024-10-22,North
8075,325,2024-06-08,East
8076,33,2025-01-24,South
8077,149,2024-11-29,North
8078,242,2025-01-24,East
8079,436,2025-01-20,West
8080,146,2024-11-18,East
8081,66,2025-01-01,East
8082,314,2025-01-16,East
8083,195,2025-06-03,North
8084,405,2023-09-04,North
8085,100,2023-09-10,North
8086,316,2025-02-24,East
8087,142,2025-01-13,North
8088,443,2024-03-20,East
8089,273,2024-04-25,East
8090,65,2025-01-14,East
8091,18,2024-11-12,West
8092,61,2025-07-01,South
8093,480,2024-08-05,West
8094,130,2024-10-04,North
8095,430,2024-07-07,South
8096,214,2025-03-19,West
8097,362,2023-10-03,South
8098,392,2024-07-06,South
8099,462,2024-06-04,North
8100,306,2023-10-13,East
8101,467,2024-01-04,East
8102,473,2025-06-10,West
8103,316,2024-08-20,West
8104,257,2024-04-05,West
8105,392,2024-07-01,North
8106,485,2024-05-15,North
8107,429,2024-05-07,East
8108,62,2023-12-14,South
8109,422,2024-03-26,East
8110,302,2025-01-15,North
8111,72,2024-01-25,East
8112,146,2024-07-25,North
8113,337,2023-11-01,West
8114,180,2023-11-21,West
8115,211,2024-06-16,South
8116,221,2024-10-01,East
8117,37,2025-07-10,North
8118,350,2024-12-05,South
8119,211,2024-04-09,South
8120,428,2025-02-22,South
8121,269,2023-09-29,North
8122,284,2024-10-30,East
8123,390,2024-08-23,South
8124,36,2023-08-28,East
8125,125,2024-11-17,North
8126,313,2023-10-24,North
8127,261,2023-11-01,East
8128,314,2025-07-16,South
8129,80,2025-05-01,North
8130,67,2024-03-02,East
8131,205,2025-03-04,South
8132,460,2024-01-13,East
8133,18,2025-02-24,North
8134,105,2024-04-25,West
8135,413,2024-09-12,East
8136,351,2024-12-12,West
8137,88,2024-02-07,North
8138,86,2023-10-08,West
8139,330,2023-12-01,West
8140,7,2023-11-20,East
8141,444,2023-12-20,North
8142,367,2025-06-18,North
8143,168,2024-12-14,South
8144,173,2023-11-29,East
8145,172,2023-12-14,East
8146,11,2024-07-23,East
8147,8,2024-08-21,West
8148,68,2024-01-27,West
8149,225,2024-10-03,East
8150,128,2025-04-01,East
8151,470,2025-07-04,West
8152,489,2024-12-06,North
8153,190,2025-06-17,East
8154,59,2024-08-05,East
8155,488,2024-09-30,North
8156,486,2025-03-27,South
8157,268,2025-03-22,East
8158,384,2024-10-19,East
8159,251,2024-11-09,West
8160,405,2023-10-17,East
8161,232,2025-05-01,North
8162,189,2024-06-29,North
8163,70,2025-02-28,West
8164,81,2024-04-13,East
8165,400,2025-07-22,West
8166,404,2024-10-24,West
8167,167,2023-12-09,East
8168,203,2024-07-18,West
8169,210,2023-11-23,East
8170,484,2024-03-28,West
8171,358,2025-02-03,West
8172,284,2025-06-22,South
8173,393,2024-01-20,North
8174,36,2024-03-11,East
8175,154,2025-07-21,East
8176,239,2024-01-21,East
8177,485,2025-05-18,South
8178,396,2023-10-23,East
8179,199,2024-06-09,West
8180,312,2023-09-09,West
8181,466,2025-04-09,West
8182,461,2024-10-16,East
8183,432,2024-05-18,West
8184,87,2023-09-03,West
8185,248,2024-03-10,West
8186,158,2024-05-19,North
8187,447,2025-07-04,North
8188,338,2023-11-04,North
8189,115,2024-12-09,South
8190,492,2025-05-27,East
8191,458,2024-08-06,South
8192,395,2023-09-06,South
8193,332,2025-05-18,East
8194,378,2024-04-05,South
8195,113,2023-10-01,South
8196,98,2025-03-17,North
8197,404,2024-02-06,East
8198,170,2024-10-23,North
8199,195,2023-11-10,East
8200,498,2024-11-08,West
8201,315,2023-12-30,East
8202,205,2025-06-01,East
8203,259,2024-06-16,North
8204,499,2025-01-05,North
8205,413,2023-09-02,East
8206,346,2025-02-06,West
8207,391,2024-12-25,East
8208,498,2024-03-17,West
8209,32,2023-08-06,North
8210,157,2024-12-21,South
8211,244,2023-12-04,West
8212,336,2024-04-25,South
8213,418,2024-12-27,South
8214,9,2025-07-12,North
8215,499,2024-06-02,North
8216,116,2024-09-20,West
8217,318,2025-07-17,East
8218,380,2024-01-12,East
8219,247,2024-06-06,North
8220,87,2024-09-23,East
8221,159,2024-02-24,North
8222,475,2024-03-03,South
8223,258,2025-05-02,East
8224,383,2024-12-30,West
8225,211,2024-01-03,West
8226,189,2023-11-12,East
8227,197,2024-04-16,North
8228,445,2023-11-19,East
8229,171,2025-02-22,East
8230,142,2023-09-25,North
8231,21,2024-04-03,North
8232,182,2024-04-12,North
8233,451,2024-10-20,West
8234,179,2024-08-19,South
8235,11,2025-02-20,West
8236,117,2023-08-29,North
8237,233,2025-05-12,South
8238,491,2023-08-08,South
8239,16,2025-03-26,South
8240,323,2024-11-20,South
8241,245,2024-04-28,North
8242,97,2024-09-15,East
8243,469,2024-07-09,West
8244,23,2024-11-27,West
8245,480,2024-02-09,West
8246,291,2025-01-11,South
8247,89,2025-05-21,East
8248,380,2025-03-01,West
8249,192,2025-01-06,West
8250,160,2025-05-22,South
8251,282,2024-09-05,West
8252,340,2024-11-09,South
8253,45,2025-07-20,East
8254,198,2023-11-20,West
8255,184,2024-10-04,East
8256,315,2024-05-31,North
8257,307,2024-09-10,South
8258,440,2025-05-05,North
8259,94,2025-04-15,East
8260,327,2024-06-15,South
8261,9,2025-02-23,West
8262,195,2025-02-12,North
8263,92,2024-03-14,South
8264,250,2024-09-27,East
8265,122,2023-12-30,East
8266,176,2024-02-27,East
8267,388,2023-11-10,South
8268,158,2024-04-01,North
8269,135,2024-08-02,East
8270,211,2025-05-30,West
8271,50,2024-01-14,East
8272,84,2024-06-08,North
8273,199,2025-04-16,East
8274,471,2024-05-20,East
8275,455,2025-05-09,South
8276,45,2023-12-24,East
8277,264,2023-09-10,North
8278,429,2025-06-30,South
8279,472,2024-02-29,West
8280,486,2023-11-12,West
8281,66,2024-07-08,North
8282,345,2024-07-25,South
8283,483,2025-02-17,West
8284,272,2024-05-24,South
8285,302,2025-03-08,West
8286,265,2024-04-17,South
8287,114,2024-10-15,North
8288,13,2024-10-18,East
8289,311,2025-06-05,West
8290,316,2024-06-09,East
8291,121,2025-01-17,South
8292,310,2025-07-19,South
8293,182,2025-07-19,East
8294,85,2024-07-20,North
8295,102,2025-02-09,East
8296,219,2025-01-13,West
8297,382,2025-01-22,West
8298,335,2024-05-28,East
8299,246,2025-05-13,South
8300,246,2024-11-02,North
8301,331,2024-08-28,South
8302,78,2025-07-12,West
8303,396,2025-05-31,South
8304,365,2023-12-26,South
8305,434,2025-03-30,East
8306,346,2024-07-26,East
8307,161,2024-08-03,West
8308,112,2024-08-31,West
8309,468,2023-12-05,West
8310,384,2024-05-07,West
8311,302,2024-07-25,West
8312,29,2024-12-08,South
8313,368,2023-07-27,North
8314,246,2025-01-23,South
8315,195,2023-11-11,East
8316,108,2024-01-21,South
8317,371,2025-01-11,East
8318,98,2025-06-20,North
8319,468,2023-08-05,North
8320,270,2024-10-12,South
8321,151,2023-10-26,North
8322,32,2024-11-10,South
8323,348,2023-10-30,North
8324,172,2023-08-05,North
8325,120,2025-06-12,North
8326,246,2025-03-07,South
8327,256,2024-10-04,North
8328,55,2023-08-10,North
8329,80,2023-10-24,East
8330,64,2024-05-30,West
8331,208,2024-02-04,West
8332,263,2024-06-18,West
8333,38,2024-01-30,North
8334,287,2024-05-09,West
8335,471,2025-05-20,North
8336,430,2025-06-02,East
8337,266,2023-09-12,East
8338,490,2024-02-01,West
8339,322,2025-07-17,East
8340,81,2025-05-11,North
8341,67,2023-08-22,East
8342,341,2023-09-17,East
8343,423,2023-11-05,West
8344,328,2023-12-26,West
8345,221,2024-09-14,East
8346,246,2024-08-16,North
8347,381,2024-02-22,North
8348,205,2024-01-24,West
8349,382,2024-07-13,South
8350,77,2024-09-16,South
8351,351,2024-09-06,East
8352,173,2025-04-01,South
8353,145,2023-11-02,East
8354,494,2023-11-29,South
8355,199,2024-02-16,West
8356,118,2025-04-08,West
8357,26,2024-02-14,South
8358,272,2024-10-26,West
8359,52,2025-03-29,North
8360,106,2024-10-10,North
8361,108,2025-03-20,North
8362,325,2024-01-14,North
8363,206,2024-02-02,North
8364,6,2025-01-05,North
8365,173,2024-07-20,South
8366,257,2024-10-08,North
8367,108,2025-02-17,East
8368,9,2025-05-28,East
8369,214,2023-12-15,East
8370,31,2025-06-13,East
8371,244,2024-10-29,South
8372,85,2025-01-01,West
8373,209,2025-03-26,East
8374,25,2025-03-06,East
8375,9,2024-10-05,South
8376,121,2023-10-29,East
8377,359,2025-05-01,West
8378,134,2025-02-06,South
8379,243,2025-07-13,North
8380,98,2024-05-06,West
8381,58,2024-07-01,South
8382,339,2024-02-09,South
8383,479,2024-03-15,North
8384,179,2023-10-21,North
8385,208,2024-06-10,North
8386,123,2024-10-07,North
8387,464,2023-09-10,North
8388,448,2023-12-11,West
8389,205,2024-07-26,East
8390,461,2025-01-13,East
8391,313,2023-12-25,South
8392,28,2024-04-18,North
8393,225,2023-11-25,South
8394,268,2025-03-25,North
8395,63,2025-01-18,East
8396,487,2024-05-03,West
8397,443,2024-02-14,West
8398,196,2024-03-09,North
8399,178,2024-07-18,West
8400,104,2024-08-24,North
8401,143,2023-08-23,West
8402,159,2025-04-02,East
8403,177,2025-01-16,North
8404,354,2024-04-09,South
8405,340,2024-09-30,North
8406,307,2024-02-13,North
8407,36,2025-04-09,South
8408,24,2024-08-18,South
8409,194,2025-06-22,West
8410,316,2025-03-21,East
8411,87,2023-12-26,South
8412,497,2024-08-03,West
8413,76,2024-03-04,East
8414,484,2024-11-09,East
8415,268,2025-02-10,East
8416,97,2024-02-25,West
8417,112,2024-11-16,South
8418,411,2024-08-06,West
8419,78,2025-04-14,North
8420,1,2025-03-19,East
8421,416,2023-08-09,South
8422,75,2024-10-08,South
8423,483,2025-07-13,East
8424,197,2024-06-25,West
8425,76,2024-07-26,South
8426,8,2024-08-20,North
8427,115,2025-07-13,South
8428,476,2024-06-18,West
8429,21,2024-02-19,South
8430,17,2023-12-04,South
8431,251,2023-10-27,North
8432,81,2024-08-06,South
8433,385,2024-03-01,East
8434,213,2025-01-06,South
8435,11,2025-05-17,East
8436,336,2024-12-30,North
8437,78,2024-04-02,South
8438,2,2025-02-08,South
8439,289,2023-12-03,West
8440,257,2023-09-05,East
8441,201,2023-09-25,South
8442,118,2024-05-29,North
8443,443,2023-08-06,North
8444,166,2025-07-04,East
8445,61,2023-11-22,South
8446,387,2024-03-15,South
8447,105,2023-10-21,North
8448,128,2023-10-26,South
8449,470,2024-06-03,West
8450,165,2023-10-08,South
8451,23,2024-04-12,West
8452,155,2024-03-27,South
8453,179,2024-03-21,West
8454,46,2024-09-20,East
8455,367,2023-11-20,South
8456,223,2024-09-25,East
8457,499,2024-03-20,North
8458,206,2023-12-25,West
8459,240,2024-10-29,South
8460,154,2023-12-18,South
8461,425,2023-10-27,West
8462,165,2024-04-05,South
8463,50,2025-02-08,East
8464,343,2025-06-10,West
8465,408,2024-08-30,South
8466,407,2023-10-03,East
8467,430,2023-10-13,West
8468,44,2024-12-07,North
8469,236,2024-06-15,North
8470,280,2024-02-21,East
8471,193,2024-06-19,South
8472,280,2025-05-30,East
8473,325,2023-11-20,East
8474,203,2023-10-12,East
8475,174,2024-12-03,West
8476,483,2025-02-06,West
8477,203,2024-12-15,South
8478,465,2024-07-11,East
8479,428,2024-01-29,West
8480,210,2023-12-08,North
8481,348,2024-01-08,South
8482,265,2025-02-20,South
8483,219,2024-11-07,East
8484,472,2024-08-27,East
8485,377,2025-06-01,South
8486,408,2024-09-22,East
8487,369,2024-10-26,East
8488,207,2023-12-18,West
8489,414,2025-04-01,East
8490,189,2025-03-21,North
8491,67,2023-09-03,South
8492,5,2023-12-19,South
8493,267,2024-09-26,East
8494,232,2023-09-17,East
8495,110,2023-12-24,North
8496,152,2024-11-02,North
8497,409,2024-06-11,North
8498,80,2024-02-01,North
8499,160,2024-11-01,South
8500,246,2024-12-09,South
8501,344,2024-01-01,North
8502,484,2024-01-11,South
8503,477,2024-03-22,East
8504,497,2023-09-12,West
8505,382,2024-10-30,South
8506,265,2025-03-29,South
8507,243,2025-03-03,North
8508,126,2024-08-06,East
8509,342,2025-06-07,North
8510,442,2025-03-30,North
8511,146,2023-09-12,West
8512,68,2025-01-16,West
8513,380,2025-06-24,West
8514,387,2023-10-28,East
8515,429,2024-01-30,North
8516,395,2024-11-06,East
8517,246,2024-02-18,South
8518,178,2024-08-18,South
8519,168,2023-08-09,West
8520,370,2024-04-02,West
8521,220,2024-04-01,South
8522,319,2024-10-08,North
8523,479,2024-03-17,North
8524,486,2024-08-27,North
8525,447,2025-04-01,North
8526,277,2024-12-02,West
8527,364,2024-02-27,East
8528,495,2024-06-08,West
8529,327,2025-06-10,West
8530,431,2024-09-15,South
8531,316,2025-03-04,West
8532,326,2025-04-27,West
8533,33,2024-02-10,North
8534,379,2023-09-05,East
8535,118,2024-12-26,South
8536,250,2024-02-09,North
8537,349,2023-09-15,South
8538,282,2024-03-30,West
8539,383,2024-07-28,North
8540,143,2023-07-28,West
8541,361,2023-09-23,East
8542,142,2023-09-27,East
8543,324,2024-07-29,South
8544,147,2024-05-13,North
8545,2,2025-07-08,East
8546,184,2025-02-15,South
8547,67,2023-09-17,East
8548,289,2024-01-12,North
8549,201,2024-09-24,West
8550,223,2025-03-24,East
8551,397,2024-11-04,South
8552,458,2023-11-06,South
8553,453,2024-08-11,West
8554,71,2025-07-19,North
8555,420,2023-09-04,West
8556,295,2024-03-30,West
8557,9,2024-04-04,East
8558,20,2024-02-03,West
8559,159,2025-07-20,West
8560,241,2024-06-04,North
8561,43,2023-08-08,East
8562,322,2024-01-03,South
8563,447,2023-08-31,West
8564,303,2025-01-09,East
8565,443,2024-05-15,North
8566,264,2024-07-28,East
8567,143,2024-02-13,North
8568,195,2024-12-14,North
8569,383,2024-01-18,West
8570,231,2024-08-12,West
8571,369,2025-06-30,North
8572,204,2023-08-25,West
8573,256,2025-03-09,South
8574,35,2024-07-03,East
8575,463,2024-08-04,East
8576,383,2024-08-11,West
8577,108,2025-07-25,West
8578,237,2024-04-22,North
8579,81,2024-05-21,West
8580,127,2024-01-22,South
8581,37,2024-05-07,West
8582,152,2024-07-21,West
8583,121,2024-01-01,East
8584,472,2024-03-10,North
8585,209,2024-04-12,South
8586,476,2025-04-21,South
8587,344,2024-08-21,North
8588,303,2024-04-14,North
8589,80,2024-06-07,East
8590,402,2024-04-01,South
8591,445,2025-06-13,East
8592,111,2023-09-10,South
8593,139,2024-07-05,South
8594,412,2024-06-27,South
8595,359,2025-07-07,East
8596,160,2024-01-14,North
8597,300,2024-02-08,East
8598,424,2024-10-18,North
8599,249,2024-05-10,North
8600,190,2025-06-06,East
8601,409,2023-11-02,East
8602,115,2024-10-02,East
8603,165,2023-10-08,North
8604,353,2025-04-26,South
8605,447,2024-09-24,West
8606,63,2025-03-29,West
8607,18,2024-09-13,North
8608,377,2024-02-04,North
8609,36,2023-11-18,West
8610,393,2025-05-23,East
8611,274,2023-12-15,West
8612,448,2025-03-05,South
8613,340,2023-11-30,East
8614,159,2023-10-23,North
8615,364,2023-09-24,West
8616,190,2024-07-16,East
8617,451,2024-11-03,South
8618,317,2024-05-20,West
8619,290,2023-12-28,East
8620,487,2023-11-10,South
8621,226,2023-11-12,West
8622,215,2024-11-03,South
8623,467,2025-03-31,East
8624,315,2023-10-18,South
8625,286,2024-01-21,West
8626,175,2024-10-16,West
8627,67,2024-06-11,North
8628,168,2025-04-24,North
8629,229,2024-01-18,North
8630,271,2024-09-01,East
8631,481,2025-02-17,South
8632,363,2024-10-05,South
8633,286,2024-02-04,North
8634,466,2024-03-25,West
8635,475,2025-06-21,West
8636,499,2025-07-21,North
8637,60,2025-06-13,East
8638,77,2024-09-12,North
8639,107,2023-09-25,East
8640,110,2023-12-06,North
8641,57,2024-02-06,East
8642,459,2024-04-13,North
8643,299,2025-04-30,East
8644,178,2023-10-21,South
8645,303,2025-07-06,South
8646,35,2024-02-24,East
8647,100,2024-07-17,North
8648,93,2023-12-20,West
8649,472,2023-09-13,North
8650,54,2023-11-29,North
8651,492,2023-09-15,South
8652,93,2025-01-03,East
8653,486,2023-08-07,East
8654,257,2024-12-23,South
8655,256,2024-02-22,South
8656,178,2025-05-13,East
8657,198,2024-08-18,East
8658,425,2025-02-10,West
8659,261,2024-03-28,West
8660,337,2025-01-25,West
8661,313,2024-04-15,South
8662,320,2023-09-10,West
8663,106,2023-08-17,East
8664,278,2023-12-04,North
8665,45,2024-12-25,East
8666,447,2023-12-20,South
8667,488,2024-04-27,North
8668,11,2024-04-24,West
8669,6,2024-11-08,North
8670,111,2024-01-14,South
8671,79,2025-05-18,South
8672,72,2024-02-09,East
8673,268,2025-05-12,South
8674,126,2024-08-08,West
8675,354,2025-05-28,East
8676,396,2024-01-09,West
8677,257,2024-08-30,East
8678,131,2023-12-26,North
8679,218,2025-05-11,West
8680,305,2025-07-18,East
8681,203,2024-01-01,East
8682,43,2024-01-01,South
8683,336,2025-02-13,North
8684,381,2024-06-23,North
8685,159,2024-12-10,North
8686,310,2024-02-25,East
8687,298,2024-07-03,West
8688,226,2023-12-29,West
8689,183,2024-02-14,East
8690,267,2023-09-17,East
8691,359,2025-03-31,South
8692,385,2024-06-10,North
8693,248,2024-07-03,South
8694,355,2024-12-01,South
8695,11,2024-07-13,South
8696,365,2024-09-09,South
8697,130,2024-08-13,North
8698,118,2024-11-08,North
8699,127,2025-04-09,North
8700,253,2024-11-10,South
8701,428,2024-08-30,South
8702,128,2024-01-24,East
8703,462,2025-06-02,North
8704,160,2024-06-02,East
